date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2020-03-04,26,16,0.0,10.2,5,5,65,12:41 PM,02:12 AM,06:46 AM,06:23 PM,10,20,20,20,14,24,52,0.2,1012,26,10,159,8
2020-03-05,23,14,0.0,5.9,4,4,73,01:37 PM,03:11 AM,06:44 AM,06:24 PM,10,17,18,17,17,81,65,13.3,1012,23,9,139,10
2020-03-06,19,13,0.0,5.9,4,4,80,02:39 PM,04:07 AM,06:43 AM,06:25 PM,11,14,15,14,23,78,79,22.8,1011,19,9,132,14
2020-03-07,20,11,0.0,5.9,4,4,87,03:46 PM,05:00 AM,06:42 AM,06:26 PM,10,14,14,14,16,76,77,11.6,1014,20,9,129,10
2020-03-08,23,12,0.0,11.6,5,5,95,04:56 PM,05:49 AM,06:41 AM,06:26 PM,9,16,17,16,14,11,63,0.0,1017,23,10,293,8
2020-03-09,23,12,0.0,11.6,5,5,100,06:06 PM,06:33 AM,06:40 AM,06:27 PM,8,16,18,16,23,1,59,0.0,1014,23,10,306,14
2020-03-10,25,14,0.0,11.6,6,6,100,07:17 PM,07:14 AM,06:39 AM,06:28 PM,8,18,19,18,12,3,54,0.0,1013,25,10,214,7
2020-03-11,23,15,0.0,7.4,4,4,84,08:26 PM,07:53 AM,06:37 AM,06:28 PM,9,18,18,18,24,68,58,8.0,1011,23,10,123,15
2020-03-12,26,14,0.0,6.0,5,5,76,09:35 PM,08:31 AM,06:36 AM,06:29 PM,12,18,20,18,35,78,68,24.2,1013,26,9,151,20
2020-03-13,22,13,0.0,8.8,4,4,69,10:42 PM,09:10 AM,06:35 AM,06:30 PM,12,17,18,17,22,70,72,26.4,1015,22,8,142,12
2020-03-14,20,12,0.0,6.0,4,4,62,11:49 PM,09:51 AM,06:34 AM,06:30 PM,11,15,15,15,17,87,75,37.2,1016,20,8,267,9
2020-03-15,23,11,0.0,10.2,4,4,55,No moonrise,10:35 AM,06:32 AM,06:31 PM,10,16,17,16,14,23,67,0.6,1018,23,10,278,8
2020-03-16,24,13,0.0,11.6,5,5,47,12:52 AM,11:24 AM,06:31 AM,06:32 PM,11,18,19,18,13,9,66,0.0,1017,24,10,296,8
2020-03-17,25,15,0.0,11.6,6,6,40,01:53 AM,12:15 PM,06:30 AM,06:32 PM,12,19,20,19,17,1,65,0.0,1017,25,10,305,11
2020-03-18,27,16,0.0,11.6,6,6,33,02:47 AM,01:09 PM,06:29 AM,06:33 PM,11,20,21,20,22,5,57,0.0,1015,27,10,313,13
2020-03-19,27,17,0.0,11.6,6,6,25,03:37 AM,02:05 PM,06:28 AM,06:34 PM,10,23,23,22,10,26,51,1.2,1013,27,10,278,6
2020-03-20,27,16,0.0,11.6,6,6,18,04:20 AM,03:01 PM,06:26 AM,06:34 PM,9,22,22,22,12,21,47,0.0,1013,27,10,156,7
2020-03-21,29,18,0.0,10.2,6,6,11,04:59 AM,03:56 PM,06:25 AM,06:35 PM,10,23,23,23,18,42,47,0.5,1013,29,10,263,10
2020-03-22,28,19,0.0,11.6,6,6,4,05:33 AM,04:51 PM,06:24 AM,06:35 PM,11,23,23,23,17,15,48,0.0,1014,28,10,292,10
